n,tree_type,height,build_duration_seconds,destroy_duration_seconds
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000001,0.000000
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000001,0.000000
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000000,0.000001
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000000,0.000001
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000001,0.000001
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000001,0.000000
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000001,0.000001
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000000,0.000001
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000001,0.000000
0,BST,-1,0.000001,0.000001
0,OST,-1,0.000001,0.000000
100,BST,11,0.000006,0.000003
100,OST,11,0.000006,0.000003
100,BST,11,0.000006,0.000003
100,OST,11,0.000005,0.000003
100,BST,11,0.000006,0.000003
100,OST,11,0.000006,0.000003
100,BST,11,0.000006,0.000003
100,OST,11,0.000006,0.000002
100,BST,11,0.000006,0.000003
100,OST,11,0.000019,0.000003
100,BST,11,0.000006,0.000002
100,OST,11,0.000005,0.000003
100,BST,11,0.000006,0.000003
100,OST,11,0.000005,0.000003
100,BST,11,0.000006,0.000003
100,OST,11,0.000005,0.000003
100,BST,11,0.000005,0.000003
100,OST,11,0.000006,0.000003
100,BST,11,0.000006,0.000003
100,OST,11,0.000005,0.000002
200,BST,13,0.000012,0.000005
200,OST,13,0.000012,0.000005
200,BST,13,0.000012,0.000004
200,OST,13,0.000012,0.000005
200,BST,13,0.000012,0.000005
200,OST,13,0.000012,0.000004
200,BST,13,0.000011,0.000005
200,OST,13,0.000012,0.000004
200,BST,13,0.000011,0.000005
200,OST,13,0.000012,0.000005
200,BST,13,0.000012,0.000004
200,OST,13,0.000012,0.000004
200,BST,13,0.000012,0.000005
200,OST,13,0.000012,0.000004
200,BST,13,0.000012,0.000005
200,OST,13,0.000012,0.000004
200,BST,13,0.000012,0.000005
200,OST,13,0.000012,0.000005
200,BST,13,0.000025,0.000005
200,OST,13,0.000013,0.000005
300,BST,14,0.000019,0.000008
300,OST,14,0.000019,0.000008
300,BST,14,0.000019,0.000008
300,OST,14,0.000019,0.000007
300,BST,14,0.000019,0.000008
300,OST,14,0.000019,0.000007
300,BST,14,0.000019,0.000007
300,OST,14,0.000019,0.000008
300,BST,14,0.000018,0.000010
300,OST,14,0.000021,0.000025
300,BST,14,0.000018,0.000007
300,OST,14,0.000019,0.000008
300,BST,14,0.000018,0.000007
300,OST,14,0.000019,0.000008
300,BST,14,0.000018,0.000023
300,OST,14,0.000019,0.000021
300,BST,14,0.000018,0.000008
300,OST,14,0.000020,0.000008
300,BST,14,0.000019,0.000008
300,OST,14,0.000019,0.000008
400,BST,19,0.000026,0.000012
400,OST,19,0.000027,0.000011
400,BST,19,0.000026,0.000012
400,OST,19,0.000026,0.000012
400,BST,19,0.000025,0.000012
400,OST,19,0.000027,0.000012
400,BST,19,0.000026,0.000012
400,OST,19,0.000026,0.000011
400,BST,19,0.000025,0.000012
400,OST,19,0.000027,0.000012
400,BST,19,0.000026,0.000012
400,OST,19,0.000040,0.000012
400,BST,19,0.000026,0.000012
400,OST,19,0.000039,0.000011
400,BST,19,0.000025,0.000012
400,OST,19,0.000026,0.000012
400,BST,19,0.000025,0.000012
400,OST,19,0.000027,0.000012
400,BST,19,0.000025,0.000011
400,OST,19,0.000026,0.000012
500,BST,19,0.000033,0.000012
500,OST,19,0.000035,0.000013
500,BST,19,0.000033,0.000013
500,OST,19,0.000036,0.000014
500,BST,19,0.000034,0.000012
500,OST,19,0.000035,0.000013
500,BST,19,0.000034,0.000012
500,OST,19,0.000035,0.000013
500,BST,19,0.000033,0.000012
500,OST,19,0.000035,0.000013
500,BST,19,0.000034,0.000012
500,OST,19,0.000035,0.000013
500,BST,19,0.000033,0.000013
500,OST,19,0.000036,0.000014
500,BST,19,0.000033,0.000012
500,OST,19,0.000035,0.000012
500,BST,19,0.000033,0.000012
500,OST,19,0.000035,0.000013
500,BST,19,0.000033,0.000012
500,OST,19,0.000036,0.000013
600,BST,20,0.000040,0.000015
600,OST,20,0.000041,0.000016
600,BST,20,0.000040,0.000015
600,OST,20,0.000069,0.000016
600,BST,20,0.000052,0.000015
600,OST,20,0.000041,0.000016
600,BST,20,0.000039,0.000015
600,OST,20,0.000054,0.000016
600,BST,20,0.000074,0.000016
600,OST,20,0.000057,0.000016
600,BST,20,0.000040,0.000015
600,OST,20,0.000041,0.000016
600,BST,20,0.000039,0.000015
600,OST,20,0.000042,0.000016
600,BST,20,0.000039,0.000015
600,OST,20,0.000042,0.000016
600,BST,20,0.000040,0.000015
600,OST,20,0.000042,0.000016
600,BST,20,0.000040,0.000015
600,OST,20,0.000042,0.000025
700,BST,15,0.000047,0.000016
700,OST,15,0.000049,0.000016
700,BST,15,0.000046,0.000015
700,OST,15,0.000048,0.000016
700,BST,15,0.000089,0.000015
700,OST,15,0.000048,0.000016
700,BST,15,0.000046,0.000015
700,OST,15,0.000048,0.000028
700,BST,15,0.000046,0.000016
700,OST,15,0.000049,0.000016
700,BST,15,0.000058,0.000015
700,OST,15,0.000049,0.000015
700,BST,15,0.000046,0.000015
700,OST,15,0.000048,0.000016
700,BST,15,0.000046,0.000015
700,OST,15,0.000049,0.000016
700,BST,15,0.000047,0.000015
700,OST,15,0.000049,0.000017
700,BST,15,0.000060,0.000015
700,OST,15,0.000049,0.000016
800,BST,21,0.000054,0.000018
800,OST,21,0.000058,0.000020
800,BST,21,0.000055,0.000018
800,OST,21,0.000057,0.000020
800,BST,21,0.000055,0.000019
800,OST,21,0.000058,0.000020
800,BST,21,0.000054,0.000018
800,OST,21,0.000058,0.000019
800,BST,21,0.000055,0.000019
800,OST,21,0.000058,0.000020
800,BST,21,0.000053,0.000018
800,OST,21,0.000057,0.000020
800,BST,21,0.000054,0.000018
800,OST,21,0.000057,0.000019
800,BST,21,0.000054,0.000019
800,OST,21,0.000058,0.000020
800,BST,21,0.000054,0.000020
800,OST,21,0.000058,0.000021
800,BST,21,0.000055,0.000019
800,OST,21,0.000058,0.000020
900,BST,18,0.000063,0.000020
900,OST,18,0.000068,0.000021
900,BST,18,0.000063,0.000020
900,OST,18,0.000067,0.000021
900,BST,18,0.000062,0.000020
900,OST,18,0.000066,0.000021
900,BST,18,0.000062,0.000020
900,OST,18,0.000066,0.000021
900,BST,18,0.000092,0.000020
900,OST,18,0.000081,0.000021
900,BST,18,0.000062,0.000020
900,OST,18,0.000067,0.000021
900,BST,18,0.000062,0.000019
900,OST,18,0.000066,0.000022
900,BST,18,0.000061,0.000019
900,OST,18,0.000066,0.000020
900,BST,18,0.000061,0.000020
900,OST,18,0.000065,0.000021
900,BST,18,0.000061,0.000020
900,OST,18,0.000065,0.000021
1000,BST,22,0.000144,0.000025
1000,OST,22,0.000092,0.000027
1000,BST,22,0.000073,0.000027
1000,OST,22,0.000078,0.000054
1000,BST,22,0.000086,0.000025
1000,OST,22,0.000078,0.000027
1000,BST,22,0.000073,0.000025
1000,OST,22,0.000077,0.000027
1000,BST,22,0.000073,0.000025
1000,OST,22,0.000077,0.000026
1000,BST,22,0.000072,0.000025
1000,OST,22,0.000078,0.000027
1000,BST,22,0.000074,0.000025
1000,OST,22,0.000078,0.000027
1000,BST,22,0.000083,0.000025
1000,OST,22,0.000078,0.000027
1000,BST,22,0.000073,0.000025
1000,OST,22,0.000077,0.000027
1000,BST,22,0.000073,0.000024
1000,OST,22,0.000077,0.000026
1100,BST,18,0.000080,0.000025
1100,OST,18,0.000086,0.000044
1100,BST,18,0.000081,0.000027
1100,OST,18,0.000086,0.000029
1100,BST,18,0.000080,0.000026
1100,OST,18,0.000085,0.000028
1100,BST,18,0.000092,0.000026
1100,OST,18,0.000087,0.000029
1100,BST,18,0.000081,0.000027
1100,OST,18,0.000086,0.000029
1100,BST,18,0.000080,0.000027
1100,OST,18,0.000086,0.000028
1100,BST,18,0.000138,0.000027
1100,OST,18,0.000101,0.000039
1100,BST,18,0.000080,0.000027
1100,OST,18,0.000085,0.000029
1100,BST,18,0.000092,0.000025
1100,OST,18,0.000085,0.000028
1100,BST,18,0.000092,0.000026
1100,OST,18,0.000083,0.000028
1200,BST,20,0.000092,0.000046
1200,OST,20,0.000099,0.000034
1200,BST,20,0.000091,0.000031
1200,OST,20,0.000098,0.000077
1200,BST,20,0.000091,0.000032
1200,OST,20,0.000098,0.000033
1200,BST,20,0.000089,0.000031
1200,OST,20,0.000096,0.000033
1200,BST,20,0.000091,0.000031
1200,OST,20,0.000098,0.000033
1200,BST,20,0.000092,0.000031
1200,OST,20,0.000098,0.000033
1200,BST,20,0.000093,0.000032
1200,OST,20,0.000098,0.000033
1200,BST,20,0.000092,0.000032
1200,OST,20,0.000099,0.000033
1200,BST,20,0.000089,0.000031
1200,OST,20,0.000096,0.000033
1200,BST,20,0.000089,0.000031
1200,OST,20,0.000098,0.000033
1300,BST,23,0.000099,0.000063
1300,OST,23,0.000133,0.000049
1300,BST,23,0.000097,0.000034
1300,OST,23,0.000106,0.000035
1300,BST,23,0.000098,0.000034
1300,OST,23,0.000105,0.000036
1300,BST,23,0.000098,0.000032
1300,OST,23,0.000105,0.000035
1300,BST,23,0.000111,0.000033
1300,OST,23,0.000108,0.000034
1300,BST,23,0.000099,0.000033
1300,OST,23,0.000107,0.000036
1300,BST,23,0.000096,0.000033
1300,OST,23,0.000104,0.000034
1300,BST,23,0.000095,0.000032
1300,OST,23,0.000102,0.000034
1300,BST,23,0.000125,0.000034
1300,OST,23,0.000105,0.000036
1300,BST,23,0.000139,0.000047
1300,OST,23,0.000121,0.000036
1400,BST,22,0.000109,0.000058
1400,OST,22,0.000249,0.000044
1400,BST,22,0.000107,0.000030
1400,OST,22,0.000114,0.000031
1400,BST,22,0.000105,0.000029
1400,OST,22,0.000127,0.000031
1400,BST,22,0.000105,0.000030
1400,OST,22,0.000116,0.000031
1400,BST,22,0.000104,0.000029
1400,OST,22,0.000113,0.000031
1400,BST,22,0.000106,0.000029
1400,OST,22,0.000113,0.000030
1400,BST,22,0.000106,0.000029
1400,OST,22,0.000113,0.000031
1400,BST,22,0.000105,0.000028
1400,OST,22,0.000114,0.000031
1400,BST,22,0.000106,0.000030
1400,OST,22,0.000112,0.000031
1400,BST,22,0.000106,0.000030
1400,OST,22,0.000113,0.000031
1500,BST,24,0.000125,0.000042
1500,OST,24,0.000227,0.000057
1500,BST,24,0.000124,0.000041
1500,OST,24,0.000149,0.000043
1500,BST,24,0.000124,0.000040
1500,OST,24,0.000136,0.000041
1500,BST,24,0.000123,0.000040
1500,OST,24,0.000150,0.000042
1500,BST,24,0.000120,0.000039
1500,OST,24,0.000132,0.000041
1500,BST,24,0.000123,0.000039
1500,OST,24,0.000135,0.000042
1500,BST,24,0.000121,0.000039
1500,OST,24,0.000130,0.000041
1500,BST,24,0.000123,0.000040
1500,OST,24,0.000134,0.000042
1500,BST,24,0.000140,0.000083
1500,OST,24,0.000213,0.000043
1500,BST,24,0.000123,0.000040
1500,OST,24,0.000134,0.000042
1600,BST,22,0.000151,0.000045
1600,OST,22,0.000177,0.000034
1600,BST,22,0.000120,0.000033
1600,OST,22,0.000131,0.000034
1600,BST,22,0.000121,0.000056
1600,OST,22,0.000131,0.000050
1600,BST,22,0.000119,0.000046
1600,OST,22,0.000157,0.000034
1600,BST,22,0.000120,0.000033
1600,OST,22,0.000130,0.000035
1600,BST,22,0.000121,0.000074
1600,OST,22,0.000174,0.000035
1600,BST,22,0.000120,0.000044
1600,OST,22,0.000131,0.000036
1600,BST,22,0.000121,0.000034
1600,OST,22,0.000130,0.000035
1600,BST,22,0.000121,0.000032
1600,OST,22,0.000130,0.000035
1600,BST,22,0.000178,0.000031
1600,OST,22,0.000143,0.000033
1700,BST,21,0.000132,0.000033
1700,OST,21,0.000173,0.000035
1700,BST,21,0.000133,0.000032
1700,OST,21,0.000144,0.000034
1700,BST,21,0.000134,0.000032
1700,OST,21,0.000142,0.000044
1700,BST,21,0.000132,0.000061
1700,OST,21,0.000173,0.000048
1700,BST,21,0.000133,0.000032
1700,OST,21,0.000146,0.000036
1700,BST,21,0.000132,0.000032
1700,OST,21,0.000142,0.000033
1700,BST,21,0.000130,0.000032
1700,OST,21,0.000197,0.000056
1700,BST,21,0.000133,0.000032
1700,OST,21,0.000142,0.000035
1700,BST,21,0.000130,0.000030
1700,OST,21,0.000139,0.000033
1700,BST,21,0.000129,0.000032
1700,OST,21,0.000151,0.000033
1800,BST,23,0.000145,0.000108
1800,OST,23,0.000248,0.000097
1800,BST,23,0.000143,0.000060
1800,OST,23,0.000156,0.000050
1800,BST,23,0.000142,0.000044
1800,OST,23,0.000155,0.000049
1800,BST,23,0.000141,0.000044
1800,OST,23,0.000153,0.000048
1800,BST,23,0.000265,0.000045
1800,OST,23,0.000153,0.000048
1800,BST,23,0.000142,0.000045
1800,OST,23,0.000155,0.000048
1800,BST,23,0.000141,0.000049
1800,OST,23,0.000155,0.000051
1800,BST,23,0.000145,0.000046
1800,OST,23,0.000156,0.000049
1800,BST,23,0.000145,0.000046
1800,OST,23,0.000155,0.000049
1800,BST,23,0.000145,0.000045
1800,OST,23,0.000157,0.000050
1900,BST,22,0.000210,0.000050
1900,OST,22,0.000163,0.000106
1900,BST,22,0.000149,0.000049
1900,OST,22,0.000178,0.000051
1900,BST,22,0.000145,0.000048
1900,OST,22,0.000157,0.000050
1900,BST,22,0.000149,0.000059
1900,OST,22,0.000159,0.000051
1900,BST,22,0.000149,0.000048
1900,OST,22,0.000160,0.000052
1900,BST,22,0.000149,0.000049
1900,OST,22,0.000175,0.000052
1900,BST,22,0.000147,0.000048
1900,OST,22,0.000217,0.000051
1900,BST,22,0.000163,0.000048
1900,OST,22,0.000159,0.000062
1900,BST,22,0.000144,0.000047
1900,OST,22,0.000199,0.000050
1900,BST,22,0.000148,0.000049
1900,OST,22,0.000159,0.000052
2000,BST,22,0.000186,0.000044
2000,OST,22,0.000289,0.000048
2000,BST,22,0.000168,0.000044
2000,OST,22,0.000183,0.000047
2000,BST,22,0.000208,0.000043
2000,OST,22,0.000179,0.000047
2000,BST,22,0.000170,0.000045
2000,OST,22,0.000196,0.000046
2000,BST,22,0.000168,0.000045
2000,OST,22,0.000196,0.000047
2000,BST,22,0.000167,0.000045
2000,OST,22,0.000181,0.000048
2000,BST,22,0.000164,0.000083
2000,OST,22,0.000177,0.000048
2000,BST,22,0.000174,0.000043
2000,OST,22,0.000177,0.000047
2000,BST,22,0.000164,0.000044
2000,OST,22,0.000218,0.000047
2000,BST,22,0.000178,0.000046
2000,OST,22,0.000181,0.000046
2100,BST,21,0.000215,0.000053
2100,OST,21,0.000185,0.000057
2100,BST,21,0.000172,0.000067
2100,OST,21,0.000185,0.000059
2100,BST,21,0.000171,0.000054
2100,OST,21,0.000184,0.000058
2100,BST,21,0.000172,0.000055
2100,OST,21,0.000185,0.000059
2100,BST,21,0.000170,0.000055
2100,OST,21,0.000217,0.000059
2100,BST,21,0.000166,0.000054
2100,OST,21,0.000223,0.000057
2100,BST,21,0.000165,0.000053
2100,OST,21,0.000220,0.000072
2100,BST,21,0.000167,0.000054
2100,OST,21,0.000179,0.000085
2100,BST,21,0.000171,0.000066
2100,OST,21,0.000187,0.000060
2100,BST,21,0.000170,0.000069
2100,OST,21,0.000184,0.000071
2200,BST,24,0.000227,0.000053
2200,OST,24,0.000214,0.000057
2200,BST,24,0.000250,0.000054
2200,OST,24,0.000194,0.000058
2200,BST,24,0.000193,0.000053
2200,OST,24,0.000195,0.000057
2200,BST,24,0.000180,0.000067
2200,OST,24,0.000194,0.000058
2200,BST,24,0.000217,0.000102
2200,OST,24,0.000251,0.000081
2200,BST,24,0.000175,0.000052
2200,OST,24,0.000231,0.000055
2200,BST,24,0.000174,0.000052
2200,OST,24,0.000190,0.000055
2200,BST,24,0.000182,0.000054
2200,OST,24,0.000198,0.000058
2200,BST,24,0.000180,0.000053
2200,OST,24,0.000197,0.000056
2200,BST,24,0.000176,0.000052
2200,OST,24,0.000190,0.000054
2300,BST,24,0.000212,0.000046
2300,OST,24,0.000212,0.000049
2300,BST,24,0.000182,0.000046
2300,OST,24,0.000195,0.000049
2300,BST,24,0.000177,0.000059
2300,OST,24,0.000223,0.000073
2300,BST,24,0.000177,0.000045
2300,OST,24,0.000190,0.000047
2300,BST,24,0.000176,0.000045
2300,OST,24,0.000190,0.000048
2300,BST,24,0.000291,0.000044
2300,OST,24,0.000223,0.000047
2300,BST,24,0.000176,0.000045
2300,OST,24,0.000231,0.000049
2300,BST,24,0.000176,0.000062
2300,OST,24,0.000189,0.000075
2300,BST,24,0.000182,0.000058
2300,OST,24,0.000195,0.000049
2300,BST,24,0.000178,0.000044
2300,OST,24,0.000190,0.000047
2400,BST,20,0.000248,0.000055
2400,OST,20,0.000216,0.000059
2400,BST,20,0.000201,0.000056
2400,OST,20,0.000233,0.000059
2400,BST,20,0.000197,0.000056
2400,OST,20,0.000217,0.000059
2400,BST,20,0.000196,0.000055
2400,OST,20,0.000255,0.000059
2400,BST,20,0.000202,0.000055
2400,OST,20,0.000218,0.000060
2400,BST,20,0.000197,0.000053
2400,OST,20,0.000213,0.000058
2400,BST,20,0.000202,0.000067
2400,OST,20,0.000217,0.000070
2400,BST,20,0.000201,0.000054
2400,OST,20,0.000216,0.000059
2400,BST,20,0.000202,0.000056
2400,OST,20,0.000276,0.000059
2400,BST,20,0.000202,0.000054
2400,OST,20,0.000218,0.000059
2500,BST,25,0.000246,0.000068
2500,OST,25,0.000259,0.000072
2500,BST,25,0.000211,0.000068
2500,OST,25,0.000229,0.000072
2500,BST,25,0.000207,0.000120
2500,OST,25,0.000313,0.000114
2500,BST,25,0.000211,0.000068
2500,OST,25,0.000245,0.000072
2500,BST,25,0.000213,0.000069
2500,OST,25,0.000306,0.000072
2500,BST,25,0.000208,0.000069
2500,OST,25,0.000221,0.000070
2500,BST,25,0.000212,0.000068
2500,OST,25,0.000229,0.000084
2500,BST,25,0.000205,0.000106
2500,OST,25,0.000223,0.000071
2500,BST,25,0.000207,0.000067
2500,OST,25,0.000241,0.000069
2500,BST,25,0.000252,0.000067
2500,OST,25,0.000221,0.000070
2600,BST,23,0.000253,0.000087
2600,OST,23,0.000263,0.000077
2600,BST,23,0.000261,0.000072
2600,OST,23,0.000232,0.000078
2600,BST,23,0.000217,0.000071
2600,OST,23,0.000235,0.000114
2600,BST,23,0.000223,0.000072
2600,OST,23,0.000253,0.000077
2600,BST,23,0.000220,0.000096
2600,OST,23,0.000247,0.000109
2600,BST,23,0.000221,0.000094
2600,OST,23,0.000239,0.000078
2600,BST,23,0.000221,0.000071
2600,OST,23,0.000237,0.000076
2600,BST,23,0.000224,0.000073
2600,OST,23,0.000253,0.000077
2600,BST,23,0.000222,0.000075
2600,OST,23,0.000239,0.000077
2600,BST,23,0.000235,0.000072
2600,OST,23,0.000240,0.000077
2700,BST,22,0.000248,0.000081
2700,OST,22,0.000260,0.000074
2700,BST,22,0.000229,0.000068
2700,OST,22,0.000258,0.000082
2700,BST,22,0.000222,0.000066
2700,OST,22,0.000273,0.000069
2700,BST,22,0.000264,0.000065
2700,OST,22,0.000241,0.000071
2700,BST,22,0.000228,0.000077
2700,OST,22,0.000257,0.000075
2700,BST,22,0.000228,0.000068
2700,OST,22,0.000275,0.000071
2700,BST,22,0.000227,0.000069
2700,OST,22,0.000248,0.000072
2700,BST,22,0.000228,0.000067
2700,OST,22,0.000245,0.000073
2700,BST,22,0.000229,0.000078
2700,OST,22,0.000246,0.000074
2700,BST,22,0.000227,0.000066
2700,OST,22,0.000289,0.000113
2800,BST,25,0.000258,0.000078
2800,OST,25,0.000321,0.000122
2800,BST,25,0.000283,0.000079
2800,OST,25,0.000365,0.000100
2800,BST,25,0.000249,0.000078
2800,OST,25,0.000306,0.000082
2800,BST,25,0.000255,0.000114
2800,OST,25,0.000276,0.000116
2800,BST,25,0.000251,0.000090
2800,OST,25,0.000271,0.000083
2800,BST,25,0.000247,0.000077
2800,OST,25,0.000268,0.000081
2800,BST,25,0.000251,0.000076
2800,OST,25,0.000286,0.000080
2800,BST,25,0.000252,0.000082
2800,OST,25,0.000270,0.000084
2800,BST,25,0.000266,0.000081
2800,OST,25,0.000274,0.000083
2800,BST,25,0.000289,0.000076
2800,OST,25,0.000269,0.000081
2900,BST,26,0.000290,0.000074
2900,OST,26,0.000291,0.000079
2900,BST,26,0.000245,0.000072
2900,OST,26,0.000269,0.000076
2900,BST,26,0.000266,0.000074
2900,OST,26,0.000276,0.000081
2900,BST,26,0.000268,0.000076
2900,OST,26,0.000285,0.000079
2900,BST,26,0.000302,0.000083
2900,OST,26,0.000290,0.000079
2900,BST,26,0.000302,0.000072
2900,OST,26,0.000271,0.000104
2900,BST,26,0.000255,0.000072
2900,OST,26,0.000272,0.000079
2900,BST,26,0.000251,0.000085
2900,OST,26,0.000276,0.000079
2900,BST,26,0.000252,0.000075
2900,OST,26,0.000275,0.000090
2900,BST,26,0.000258,0.000074
2900,OST,26,0.000275,0.000079
3000,BST,23,0.000296,0.000074
3000,OST,23,0.000299,0.000078
3000,BST,23,0.000278,0.000072
3000,OST,23,0.000287,0.000078
3000,BST,23,0.000263,0.000088
3000,OST,23,0.000333,0.000124
3000,BST,23,0.000256,0.000073
3000,OST,23,0.000277,0.000075
3000,BST,23,0.000255,0.000073
3000,OST,23,0.000292,0.000077
3000,BST,23,0.000254,0.000114
3000,OST,23,0.000281,0.000078
3000,BST,23,0.000261,0.000073
3000,OST,23,0.000283,0.000079
3000,BST,23,0.000261,0.000073
3000,OST,23,0.000283,0.000077
3000,BST,23,0.000264,0.000073
3000,OST,23,0.000286,0.000077
3000,BST,23,0.000263,0.000072
3000,OST,23,0.000281,0.000078
3100,BST,24,0.000312,0.000070
3100,OST,24,0.000328,0.000089
3100,BST,24,0.000425,0.000069
3100,OST,24,0.000300,0.000075
3100,BST,24,0.000301,0.000069
3100,OST,24,0.000280,0.000074
3100,BST,24,0.000262,0.000096
3100,OST,24,0.000356,0.000075
3100,BST,24,0.000267,0.000072
3100,OST,24,0.000291,0.000127
3100,BST,24,0.000266,0.000072
3100,OST,24,0.000303,0.000077
3100,BST,24,0.000262,0.000070
3100,OST,24,0.000329,0.000076
3100,BST,24,0.000268,0.000071
3100,OST,24,0.000287,0.000076
3100,BST,24,0.000297,0.000086
3100,OST,24,0.000314,0.000089
3100,BST,24,0.000267,0.000071
3100,OST,24,0.000290,0.000076
3200,BST,26,0.000354,0.000082
3200,OST,26,0.000334,0.000089
3200,BST,26,0.000292,0.000093
3200,OST,26,0.000323,0.000091
3200,BST,26,0.000291,0.000081
3200,OST,26,0.000316,0.000114
3200,BST,26,0.000312,0.000080
3200,OST,26,0.000314,0.000126
3200,BST,26,0.000301,0.000083
3200,OST,26,0.000325,0.000086
3200,BST,26,0.000337,0.000081
3200,OST,26,0.000364,0.000087
3200,BST,26,0.000290,0.000082
3200,OST,26,0.000316,0.000100
3200,BST,26,0.000291,0.000119
3200,OST,26,0.000320,0.000117
3200,BST,26,0.000314,0.000083
3200,OST,26,0.000315,0.000088
3200,BST,26,0.000349,0.000085
3200,OST,26,0.000316,0.000090
3300,BST,26,0.000329,0.000080
3300,OST,26,0.000352,0.000086
3300,BST,26,0.000289,0.000081
3300,OST,26,0.000327,0.000087
3300,BST,26,0.000297,0.000083
3300,OST,26,0.000335,0.000088
3300,BST,26,0.000300,0.000084
3300,OST,26,0.000325,0.000089
3300,BST,26,0.000288,0.000079
3300,OST,26,0.000313,0.000110
3300,BST,26,0.000301,0.000084
3300,OST,26,0.000328,0.000099
3300,BST,26,0.000299,0.000093
3300,OST,26,0.000321,0.000126
3300,BST,26,0.000345,0.000123
3300,OST,26,0.000337,0.000091
3300,BST,26,0.000302,0.000084
